"filename" "tajima_d" "missing_data" "missing_type" "vcf_source" "max_pi_vcftools"
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.3.vcf.gz.Tajima.D" 0.286368 0.3 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.3.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.31.vcf.gz.Tajima.D" 0.260387 0.31 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.31.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.32.vcf.gz.Tajima.D" 0.306033 0.32 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.32.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.33.vcf.gz.Tajima.D" 0.311439 0.33 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.33.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.34.vcf.gz.Tajima.D" 0.302309 0.34 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.34.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.35.vcf.gz.Tajima.D" 0.341639 0.35 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.35.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.36.vcf.gz.Tajima.D" 0.328803 0.36 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.36.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.37.vcf.gz.Tajima.D" 0.395471 0.37 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.37.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.38.vcf.gz.Tajima.D" 0.376002 0.38 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.38.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.39.vcf.gz.Tajima.D" 0.385934 0.39 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.39.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.4.vcf.gz.Tajima.D" 0.410175 0.4 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.4.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.41.vcf.gz.Tajima.D" 0.385186 0.41 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.41.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.42.vcf.gz.Tajima.D" 0.436754 0.42 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.42.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.43.vcf.gz.Tajima.D" 0.424883 0.43 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.43.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.44.vcf.gz.Tajima.D" 0.399723 0.44 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.44.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.45.vcf.gz.Tajima.D" 0.471002 0.45 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.45.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.46.vcf.gz.Tajima.D" 0.448597 0.46 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.46.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.47.vcf.gz.Tajima.D" 0.486025 0.47 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.47.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.48.vcf.gz.Tajima.D" 0.518461 0.48 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.48.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.49.vcf.gz.Tajima.D" 0.509461 0.49 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.49.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.5.vcf.gz.Tajima.D" 0.480397 0.5 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.5.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.51.vcf.gz.Tajima.D" 0.515359 0.51 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.51.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.52.vcf.gz.Tajima.D" 0.520598 0.52 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.52.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.53.vcf.gz.Tajima.D" 0.605096 0.53 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.53.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.54.vcf.gz.Tajima.D" 0.614802 0.54 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.54.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.55.vcf.gz.Tajima.D" 0.614656 0.55 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.55.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.56.vcf.gz.Tajima.D" 0.66238 0.56 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.56.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.57.vcf.gz.Tajima.D" 0.675439 0.57 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.57.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.58.vcf.gz.Tajima.D" 0.663249 0.58 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.58.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.59.vcf.gz.Tajima.D" 0.652789 0.59 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.59.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.6.vcf.gz.Tajima.D" 0.743011 0.6 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.6.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.61.vcf.gz.Tajima.D" 0.752144 0.61 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.61.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.62.vcf.gz.Tajima.D" 0.822451 0.62 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.62.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.63.vcf.gz.Tajima.D" 0.784772 0.63 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.63.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.64.vcf.gz.Tajima.D" 0.853309 0.64 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.64.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.65.vcf.gz.Tajima.D" 0.810896 0.65 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.65.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.66.vcf.gz.Tajima.D" 0.827751 0.66 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.66.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.67.vcf.gz.Tajima.D" 0.891799 0.67 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.67.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.68.vcf.gz.Tajima.D" 0.906795 0.68 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.68.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.69.vcf.gz.Tajima.D" 1.02182 0.69 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.69.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.7.vcf.gz.Tajima.D" 1.0389 0.7 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.7.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.71.vcf.gz.Tajima.D" 1.07209 0.71 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.71.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.72.vcf.gz.Tajima.D" 1.09034 0.72 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.72.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.73.vcf.gz.Tajima.D" 1.10017 0.73 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.73.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.74.vcf.gz.Tajima.D" 1.27939 0.74 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.74.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.75.vcf.gz.Tajima.D" 1.19187 0.75 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.75.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.76.vcf.gz.Tajima.D" 1.30638 0.76 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.76.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.77.vcf.gz.Tajima.D" 1.33377 0.77 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.77.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.78.vcf.gz.Tajima.D" 1.39507 0.78 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.78.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.79.vcf.gz.Tajima.D" 1.43678 0.79 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.79.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.8.vcf.gz.Tajima.D" 1.5634 0.8 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.8.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.81.vcf.gz.Tajima.D" 1.58503 0.81 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.81.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.82.vcf.gz.Tajima.D" 1.58941 0.82 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.82.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.83.vcf.gz.Tajima.D" 1.71361 0.83 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.83.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.84.vcf.gz.Tajima.D" 1.92095 0.84 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.84.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.85.vcf.gz.Tajima.D" 1.93183 0.85 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.85.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.86.vcf.gz.Tajima.D" 2.08129 0.86 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.86.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.87.vcf.gz.Tajima.D" 2.14943 0.87 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.87.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.88.vcf.gz.Tajima.D" 2.24428 0.88 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.88.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.89.vcf.gz.Tajima.D" 2.42944 0.89 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.89.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.9.vcf.gz.Tajima.D" 2.5309 0.9 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.9.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.91.vcf.gz.Tajima.D" 2.76569 0.91 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.91.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.92.vcf.gz.Tajima.D" 2.85734 0.92 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.92.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.93.vcf.gz.Tajima.D" 2.96567 0.93 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.93.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.94.vcf.gz.Tajima.D" 3.10351 0.94 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.94.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.95.vcf.gz.Tajima.D" 3.51437 0.95 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.95.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.96.vcf.gz.Tajima.D" 3.7256 0.96 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.96.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.97.vcf.gz.Tajima.D" 3.91179 0.97 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.97.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.98.vcf.gz.Tajima.D" 4.32655 0.98 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.98.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.99.vcf.gz.Tajima.D" 4.73525 0.99 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_2_invar_missing_genos=0.99.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.01.vcf.gz.Tajima.D" -0.771618 0.01 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.01.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.02.vcf.gz.Tajima.D" -0.766371 0.02 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.02.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.03.vcf.gz.Tajima.D" -0.744065 0.03 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.03.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.04.vcf.gz.Tajima.D" -0.750135 0.04 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.04.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.05.vcf.gz.Tajima.D" -0.744576 0.05 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.05.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.06.vcf.gz.Tajima.D" -0.754642 0.06 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.06.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.07.vcf.gz.Tajima.D" -0.736962 0.07 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.07.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.08.vcf.gz.Tajima.D" -0.728779 0.08 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.08.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.09.vcf.gz.Tajima.D" -0.712229 0.09 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.09.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.1.vcf.gz.Tajima.D" -0.686432 0.1 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.1.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.11.vcf.gz.Tajima.D" -0.692326 0.11 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.11.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.12.vcf.gz.Tajima.D" -0.675784 0.12 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.12.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.13.vcf.gz.Tajima.D" -0.687124 0.13 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.13.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.14.vcf.gz.Tajima.D" -0.686244 0.14 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.14.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.15.vcf.gz.Tajima.D" -0.676031 0.15 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.15.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.16.vcf.gz.Tajima.D" -0.684747 0.16 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.16.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.17.vcf.gz.Tajima.D" -0.653024 0.17 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.17.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.18.vcf.gz.Tajima.D" -0.644464 0.18 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.18.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.19.vcf.gz.Tajima.D" -0.619661 0.19 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.19.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.2.vcf.gz.Tajima.D" -0.637303 0.2 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.2.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.21.vcf.gz.Tajima.D" -0.614432 0.21 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_20_invar_missing_genos=0.21.vcf.gz" NA
